062713	15:49:31	1461	3.0.6.0	1	11504	0	11504	0	11504	1	11504	1	11504	0	11504	0	11504	0	11504	1	11504	0	12036	1	12036	1	12036	0	12036	1	12036	0	12036	0	12036	1	12036	0	12036	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062613	11:31:09	36	3.0.6.0	1	24007	0	24007	0	24007	0	24007	1	24007	1	24007	1	24007	0	24007	1	24007	0	22756	1	22756	1	22756	0	22756	0	22756	0	22756	0	22756	1	22756	0	22756	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	17:18:25	218	3.0.6.0	1	14400	0	14400	0	14400	0	14400	1	14400	1	14400	1	14400	0	14400	1	14400	0	20778	1	20778	1	20778	0	20778	0	20778	0	20778	1	20778	1	20778	0	20778	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	03:53:27	262	3.0.6.0	0	62209	1	62209	1	62209	1	62209	0	62209	0	62209	0	62209	1	62209	0	62209	1	41820	0	41820	0	41820	0	41820	1	41820	0	41820	1	41820	0	41820	1	41820	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	19:23:20	1721	3.0.6.0	1	12341	0	12341	0	12341	0	12341	1	12341	1	12341	1	12341	0	12341	1	12341	0	16778	1	16778	1	16778	0	16778	0	16778	0	16778	1	16778	1	16778	0	16778	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	17:16:36	1779	3.0.6.0	1	26926	0	26926	0	26926	0	26926	0	26926	0	26926	0	26926	0	26926	1	26926	0	18253	1	18253	1	18253	0	18253	1	18253	0	18253	0	18253	1	18253	0	18253	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	00:31:03	147	3.0.6.0	1	44990	0	44990	0	44990	0	44990	1	44990	1	44990	1	44990	1	44990	1	44990	0	27127	1	27127	1	27127	0	27127	1	27127	0	27127	0	27127	1	27127	0	27127	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062613	11:28:27	14	3.0.6.0	0	25454	0	25454	1	25454	1	25454	0	25454	0	25454	0	25454	0	25454	1	25454	1	16853	0	16853	1	16853	0	16853	1	16853	1	16853	0	16853	1	16853	0	16853	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	06:37:21	417	3.0.6.0	0	28804	1	28804	1	28804	1	28804	0	28804	0	28804	1	28804	0	28804	0	28804	1	27968	1	27968	1	27968	1	27968	0	27968	1	27968	0	27968	0	27968	1	27968	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	14:27:43	1334	3.0.6.0	0	19004	1	19004	1	19004	1	19004	0	19004	0	19004	0	19004	1	19004	0	19004	1	24552	1	24552	0	24552	1	24552	0	24552	1	24552	0	24552	0	24552	1	24552	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	15:35:12	1447	3.0.6.0	1	19565	0	19565	0	19565	0	19565	1	19565	1	19565	1	19565	0	19565	1	19565	0	18575	1	18575	1	18575	0	18575	1	18575	0	18575	1	18575	1	18575	0	18575	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	23:35:30	2012	3.0.6.0	1	28150	1	28150	1	28150	0	28150	0	28150	0	28150	0	28150	1	28150	0	28150	0	19217	0	19217	0	19217	1	19217	1	19217	0	19217	0	19217	0	19217	0	19217	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	07:59:27	458	3.0.6.0	0	60474	1	60474	1	60474	1	60474	0	60474	0	60474	0	60474	1	60474	0	60474	1	24851	0	24851	0	24851	1	24851	0	24851	1	24851	0	24851	0	24851	1	24851	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	14:18:59	1323	3.0.6.0	1	15750	0	15750	0	15750	0	15750	1	15750	1	15750	1	15750	0	15750	1	15750	0	27956	1	27956	1	27956	0	27956	1	27956	0	27956	1	27956	1	27956	0	27956	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	15:10:28	1410	3.0.6.0	0	25226	1	25226	1	25226	1	25226	0	25226	0	25226	0	25226	1	25226	0	25226	1	39071	1	39071	0	39071	1	39071	0	39071	1	39071	0	39071	0	39071	1	39071	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	10:20:15	809	3.0.6.0	0	18802	1	18802	0	18802	0	18802	1	18802	1	18802	1	18802	0	18802	1	18802	1	15365	1	15365	1	15365	0	15365	0	15365	1	15365	0	15365	1	15365	1	15365	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	19:07:57	1705	3.0.6.0	0	18848	1	18848	0	18848	0	18848	0	18848	1	18848	1	18848	0	18848	1	18848	1	18002	1	18002	1	18002	0	18002	1	18002	1	18002	0	18002	1	18002	0	18002	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	09:51:09	727	3.0.6.0	1	17271	0	17271	0	17271	0	17271	0	17271	1	17271	1	17271	0	17271	1	17271	0	17228	1	17228	1	17228	0	17228	1	17228	0	17228	0	17228	1	17228	0	17228	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	12:41:10	1115	3.0.6.0	1	35795	1	35795	0	35795	1	35795	1	35795	1	35795	1	35795	0	35795	1	35795	1	11139	1	11139	1	11139	0	11139	1	11139	1	11139	0	11139	1	11139	0	11139	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	12:48:51	1131	3.0.6.0	1	9721	1	9721	0	9721	0	9721	1	9721	1	9721	1	9721	0	9721	1	9721	1	8957	1	8957	0	8957	1	8957	1	8957	0	8957	1	8957	1	8957	0	8957	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	02:58:35	195	3.0.6.0	1	14463	0	14463	0	14463	0	14463	1	14463	1	14463	1	14463	0	14463	1	14463	0	41341	1	41341	1	41341	0	41341	0	41341	0	41341	1	41341	1	41341	0	41341	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	16:39:08	1740	3.0.6.0	0	22219	1	22219	1	22219	1	22219	0	22219	0	22219	0	22219	0	22219	1	22219	1	27754	1	27754	1	27754	0	27754	1	27754	0	27754	0	27754	1	27754	1	27754	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	15:32:33	2882	3.0.6.0	1	32528	0	32528	0	32528	0	32528	1	32528	1	32528	1	32528	0	32528	1	32528	0	21141	1	21141	1	21141	0	21141	1	21141	0	21141	1	21141	1	21141	0	21141	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	10:48:02	862	3.0.6.0	1	15136	0	15136	0	15136	0	15136	1	15136	1	15136	1	15136	0	15136	1	15136	0	15613	1	15613	1	15613	0	15613	0	15613	0	15613	1	15613	1	15613	0	15613	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	07:18:42	390	3.0.6.0	1	24923	0	24923	0	24923	0	24923	0	24923	0	24923	0	24923	0	24923	1	24923	0	23447	1	23447	1	23447	0	23447	1	23447	0	23447	1	23447	1	23447	0	23447	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	12:25:25	2537	3.0.6.0	0	16612	1	16612	1	16612	1	16612	0	16612	0	16612	0	16612	0	16612	0	16612	0	16275	0	16275	0	16275	0	16275	1	16275	1	16275	0	16275	0	16275	0	16275	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	15:41:03	2834	3.0.6.0	1	19840	0	19840	0	19840	0	19840	0	19840	1	19840	1	19840	0	19840	1	19840	0	23636	1	23636	1	23636	0	23636	1	23636	1	23636	1	23636	1	23636	0	23636	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	15:48:44	2841	3.0.6.0	0	18962	0	18962	0	18962	0	18962	1	18962	1	18962	1	18962	0	18962	1	18962	0	18976	1	18976	1	18976	0	18976	1	18976	1	18976	1	18976	1	18976	0	18976	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062613	21:40:59	1867	3.0.6.0	1	13535	0	13535	0	13535	0	13535	1	13535	1	13535	1	13535	0	13535	1	13535	0	21491	1	21491	1	21491	0	21491	1	21491	0	21491	1	21491	1	21491	0	21491	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	04:30:14	2133	3.0.6.0	1	16400	0	16400	1	16400	0	16400	1	16400	1	16400	1	16400	0	16400	1	16400	0	17731	1	17731	1	17731	0	17731	1	17731	0	17731	1	17731	1	17731	0	17731	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	12:10:59	1055	3.0.6.0	1	37210	0	37210	0	37210	0	37210	1	37210	0	37210	0	37210	0	37210	1	37210	0	18731	1	18731	1	18731	0	18731	1	18731	0	18731	1	18731	1	18731	0	18731	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	06:19:22	2151	3.0.6.0	0	22781	0	22781	1	22781	0	22781	1	22781	1	22781	1	22781	0	22781	1	22781	0	29715	1	29715	1	29715	0	29715	0	29715	0	29715	0	29715	1	29715	0	29715	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	08:05:09	472	3.0.6.0	0	22765	1	22765	1	22765	1	22765	0	22765	0	22765	0	22765	1	22765	0	22765	0	26211	0	26211	1	26211	1	26211	1	26211	0	26211	1	26211	0	26211	1	26211	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	00:43:17	2019	3.0.6.0	1	59296	0	59296	1	59296	0	59296	0	59296	0	59296	0	59296	1	59296	0	59296	0	25463	1	25463	0	25463	1	25463	1	25463	0	25463	1	25463	0	25463	0	25463	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	07:02:20	369	3.0.6.0	1	38084	0	38084	0	38084	0	38084	0	38084	0	38084	0	38084	0	38084	1	38084	0	23556	0	23556	1	23556	0	23556	1	23556	0	23556	1	23556	1	23556	0	23556	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062613	11:31:28	43	3.0.6.0	1	18460	0	18460	0	18460	0	18460	1	18460	1	18460	1	18460	0	18460	1	18460	0	22649	1	22649	1	22649	0	22649	0	22649	0	22649	1	22649	1	22649	0	22649	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062713	10:23:20	814	3.0.6.0	0	17194	0	17194	1	17194	1	17194	0	17194	0	17194	0	17194	0	17194	1	17194	1	16600	1	16600	1	16600	0	16600	1	16600	1	16600	0	16600	1	16600	0	16600	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
062813	12:00	2755	3.0.6.0	0	16315	1	16315	1	16315	1	16315	1	16315	1	16315	1	16315	1	16315	1	16315	1	22103	1	22103	1	22103	0	22103	0	22103	1	22103	1	22103	1	22103	1	22103	
date	time	subject	build	generous_response	generous_latency	shrewd_response	shrewd_latency	unhappy_response	unhappy_latency	irritable_response	irritable_latency	humorous_response	humorous_latency	sociable_response	sociable_latency	popular_response	popular_latency	unreliable_response	unreliable_latency	important_response	important_latency	ruthless_response	ruthless_latency	goodlooking_response	goodlooking_latency	persistent_response	persistent_latency	frivolous_response	frivolous_latency	restrained_response	restrained_latency	selfcentered_response	selfcentered_latency	imaginative_response	imaginative_latency	strong_response	strong_latency	dishonest_response	dishonest_latency	
